category,domain_name,file_name,file_urls,files,meaning,word
n.f.,uchicago_S_Hassan,hecināwunʸ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05510.mp3,,"wages paid for teaching, a tutor's salary, school fees",hecināwunʸ
n.f.,uchicago_S_Hassan,hecwen.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05511.mp3,,"money paid for learning, a scholarship",hecwen
n.f.,uchicago_S_Hassan,hǝkʰιr.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05512.mp3,,"a cow which has never calved, a heifer",hǝkʰιr
n.m.,uchicago_S_Hassan,hǝlwι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05513.mp3,,a kind of pudding,hǝlwι
n.m.,uchicago_S_Hassan,hengdār.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05514.mp3,,"one who is possessed of dignity, authority",hengdār
adv.,uchicago_S_Hassan,gͻḍι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05515.mp3,,"at first, firstly",gͻḍι
n.m.sg.,uchicago_S_Hassan,hēri pōvι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05516.mp3,,a single step in a brick or wooden staircase or any staircase,hēri pōvι
n.m.pl.,uchicago_S_Hassan,heri pə̄vι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05517.mp3,,steps of staircase,heri pə̄vι
n.m.,uchicago_S_Hassan,hijar.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05518.mp3,,separation,hijar
n.f.,uchicago_S_Hassan,hilʸ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05519.mp3,,an aquatic weed which grows abundantly in lake,hilʸ
n.m.,uchicago_S_Hassan,hirgͻgol.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05520.mp3,,windpipe,hirgͻgol
n.f.,uchicago_S_Hassan,šād.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05521.mp3,,"happiness, rejoicing, a feeling of happiness",šād
n.m.,uchicago_S_Hassan,hohwuru.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05522.mp3,,a father-in-law's house,hohwuru
n.f.,uchicago_S_Hassan,hokʰay.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05523.mp3,,"the time of the year preceding the winter (which is snowy and wet), approximately the autumn",hokʰay
n.m.,uchicago_S_Hassan,hokʰdor.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05524.mp3,,"the season of dry roads, dry weather, the dry season",hokʰdor
n.m.,uchicago_S_Hassan,hōni bͻkut.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05525.mp3,,a puppy,hōni bͻkut
n.f.,uchicago_S_Hassan,hōni bͻkιʦ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05526.mp3,,a puppy,hōni bͻkιʦ
n.m.,uchicago_S_Hassan,hōnz.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05527.mp3,,a gusset on each side of a garment under the sleeves,hōnz
n.m.,uchicago_S_Hassan,hopal hāk.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05528.mp3,,"a certain wild food-plant, Dipsacus inermis",hopal hāk
n.f.,uchicago_S_Hassan,hub.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05529.mp3,,"love, affection, friendship",hub
n.m.,uchicago_S_Hassan,hubāb.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05530.mp3,,"bubbles, ebullition, of boiling water, food",hubāb
n.m.,uchicago_S_Hassan,hujat.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05531.mp3,,"argument, plea, allegation",hujat
n.m.,uchicago_S_Hassan,hukι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05532.mp3,,the hookah or pipe and its apparatus,hukι
n.f.,uchicago_S_Hassan,hukum-də̄rī.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05533.mp3,,"rule, sway, sovereignty",hukum-də̄rī
n.f.,uchicago_S_Hassan,hunēmιʦ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05534.mp3,,"swollen, intumesced, dropsied",hunēmιʦ
n.f.,uchicago_S_Hassan,hūnil.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05535.mp3,,conduct of a dog; conduct like that of a dog,hūnil
v.,uchicago_S_Hassan,hunun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05536.mp3,,"to swell, intumesce",hunun
n.f.,uchicago_S_Hassan,hūnʸ aḍij.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05537.mp3,,"a stubborn fellow who will not give up his habits, no matter how much he is beaten or abused",hūnʸ aḍij
n.m.,uchicago_S_Hassan,hūnʸ loṭ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05538.mp3,,"an ill-born low fellow, who does not change his nature",hūnʸ loṭ
n.m.,uchicago_S_Hassan,hunʸōmut.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05539.mp3,,"swollen, intumesced, dropsied",hunʸōmut
adj.,uchicago_S_Hassan,hup.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05540.mp3,,possessing puffed out cheeks,hup
adj.,uchicago_S_Hassan,hupʸ dʸegul.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05541.mp3,,having cheeks puffed out and globular like a cooking pot,hupʸ dʸegul
adj.,uchicago_S_Hassan,hupʸ dͻgij.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05542.mp3,,ugly and swollen-jowled,hupʸ dͻgij
adj.,uchicago_S_Hassan,hupə̄ryum.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05543.mp3,,of or belonging to over there,hupə̄ryum
n.f.,uchicago_S_Hassan,hurri.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05544.mp3,,the cry used in driving a cow or horse,hurri
v.,uchicago_S_Hassan,hιkʰi.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05545.mp3,,the cry uttered in driving away,hιkʰi
adj.,uchicago_S_Hassan,hιrι bāz.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05546.mp3,,"quarrelsome, of a quarrelsome disposition",hιrι bāz
n.f.,uchicago_S_Hassan,hͻⁿgenʸ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05547.mp3,,the prominence below the semi-circular crease below the under lips,hͻⁿgenʸ
adj.,uchicago_S_Hassan,hͻngιlad.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05548.mp3,,a person suddenly afflicted with intense inertia and loss of appetite,hͻngιlad
n.m.,uchicago_S_Hassan,hͻpʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05549.mp3,,"swelling of the cheeks, a puffing out of the cheeks",hͻpʰ
n.f.,uchicago_S_Hassan,hə̄l.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05550.mp3,,"custom, habit, intercourse",hə̄l
n.f.,uchicago_S_Hassan,ījād.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05551.mp3,,"invention, discovery",ījād
n.m.,uchicago_S_Hassan,inc tēp.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05552.mp3,,tailoring tape for measurement,inc tēp
n.f.,uchicago_S_Hassan,īnc.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05553.mp3,,"inch, an inch, English borrwowed word",īnc
n.,uchicago_S_Hassan,intihā.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05554.mp3,,"utmost limit, end, limit,",intihā
n.,uchicago_S_Hassan,jigar gōš.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05555.mp3,,"a lobe of the liver; metaphorically used as one’s dear or beloved, a darling",jigar gōš
v.,uchicago_S_Hassan,ištihār diyun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05556.mp3,,to advertise,ištihār diyun
n.,uchicago_S_Hassan,ištihār.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05557.mp3,,"an advertisement, proclaimation",ištihār
n.m.,uchicago_S_Hassan,jab.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05558.mp3,,a herd of cattle,jab
n.m.,uchicago_S_Hassan,jabīn.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05559.mp3,,the forehead,jabīn
n.m.,uchicago_S_Hassan,jabι wōl.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05560.mp3,,a herd-owner,jabι wōl
n.m.,uchicago_S_Hassan,jabιrūtʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05561.mp3,,omnipotence,jabιrūtʰ
n.m.,uchicago_S_Hassan,jadād.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05562.mp3,,"a distant ancestor, further back even than a great great-grandfather",jadād
n.f.,uchicago_S_Hassan,jadal.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05563.mp3,,"a marginal line, a line",jadal
n.f.,uchicago_S_Hassan,jadālgī.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05564.mp3,,"the conduct of a mean, greedy, and importunate beggar",jadālgī
n.f.,uchicago_S_Hassan,jadwal.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05565.mp3,,ruling a marginal line,jadwal
n.m.,uchicago_S_Hassan,jadι buḍʸ-bab.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05566.mp3,,a great-great-grandfather on the side of either parent,jadι buḍʸ-bab
n.f.,uchicago_S_Hassan,jadə̄j.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05567.mp3,,"a mean and importunate beggar woman, a shameless beggar that is never satisfied",jadə̄j
n.m.,uchicago_S_Hassan,jag.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05568.mp3,,a kind of swan of a pale yellow colour,jag
n.m.,uchicago_S_Hassan,jāgur.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05569.mp3,,one who attacks others and stops their work,jāgur
n.m.,uchicago_S_Hassan,jahal.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05570.mp3,,"anger, rage",jahal
v.,uchicago_S_Hassan,jakʰun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05571.mp3,,to work zealously,jakʰun
n.f.,uchicago_S_Hassan,jajīr.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05572.mp3,,"a kind of hookah, or native pipe for smoking tobacco through water",jajīr
n.m.,uchicago_S_Hassan,jajīrι gaṭʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05573.mp3,,"the upright stem of a hookah, issuing out of the water – receptacle",jajīrι gaṭʰ
n.m.,uchicago_S_Hassan,jajīrι nǝlci.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05574.mp3,,the pipe of the hookah,jajīrι nǝlci
n.f.,uchicago_S_Hassan,hāṭʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05575.mp3,,"a market, a bāzār, traffic, buying or selling in a market",hāṭʰ
n.m.,uchicago_S_Hassan,jakʰwun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05576.mp3,,a zealous worker,jakʰwun
n.f.,uchicago_S_Hassan,jāl.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05577.mp3,,"a written counterfeit, a forgery",jāl
adv.,uchicago_S_Hassan,jal.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05578.mp3,,"quickly, speedily",jal
n.m.,uchicago_S_Hassan,jalād.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05579.mp3,,"a mean and importunate beggar, a shameless beggar that is never satisfied",jalād
n.m.,uchicago_S_Hassan,jalāv.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05580.mp3,,"brilliancy, effulgence; flame, blaze, burning of fire",jalāv
n.m.,uchicago_S_Hassan,jalgōzι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05581.mp3,,a kind of peanut,jalgōzι
n.m.,uchicago_S_Hassan,jām.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05582.mp3,,the outer covering of corn,jām
v.,uchicago_S_Hassan,jamah tʰāwun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05583.mp3,,"to make a collection, to pile up, to heap up",jamah tʰāwun
n.f.,uchicago_S_Hassan,jamātʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05584.mp3,,"a company, body, society, band, party, troop, group, a collection of men in rows to offer prayers",jamātʰ
n.m.,uchicago_S_Hassan,jāmāwar.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05585.mp3,,a kind of embroidered or flowered woolen shawl,jāmāwar
n.m.,uchicago_S_Hassan,jambēlι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05586.mp3,,a beggar's wallet,jambēlι
n.m.,uchicago_S_Hassan,jamūs.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05587.mp3,,a bull buffalo,jamūs
n.m.,uchicago_S_Hassan,jāmι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05588.mp3,,"a garment, robe, gown, vest",jāmι
n.f.,uchicago_S_Hassan,janam pιtιr.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05589.mp3,,"a horoscope, an astrological record of nativity",janam pιtιr
adj.,uchicago_S_Hassan,jānānι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05590.mp3,,"very charming, very excellent, of extreme merit",jānānι
n.m.,uchicago_S_Hassan,jāⁿcʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05591.mp3,,knowledge of some art or science,jāⁿcʰ
n.m.,uchicago_S_Hassan,jandι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05592.mp3,,"a garment made of rags sewn together, a poor man's ragged garment",jandι
n.m.,uchicago_S_Hassan,janēl.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05593.mp3,,a kind of iron-bound club used as a weapon by hill Gujurs and herdsmen,janēl
n.f.,uchicago_S_Hassan,jang jang.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05594.mp3,,"mutual combat, wordy warfare",jang jang
adj.,uchicago_S_Hassan,janglī.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05595.mp3,,"born or produced in a forest or wood, wild, savage, uncivilized, barbarian",janglī
n.m.,uchicago_S_Hassan,jāⁿgur.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05596.mp3,,pretended obstinacy or determination,jāⁿgur
n.m.,uchicago_S_Hassan,janjə̄lʸ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05597.mp3,,"a troublesome person, one who molests",janjə̄lʸ
v.,uchicago_S_Hassan,japʰ din.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05598.mp3,,to leap on to a height,japʰ din
v.,uchicago_S_Hassan,jarun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05599.mp3,,"enchase, to inlay",jarun
adv.,uchicago_S_Hassan,jaṭʰ paṭʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05600.mp3,,"quickly, speedily, instantly, at once",jaṭʰ paṭʰ
n.m.,uchicago_S_Hassan,jatʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05601.mp3,,"the hair or down of the body,similar down on anything else, fur",jatʰ
n.m.,uchicago_S_Hassan,jāvǝⁿd.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05602.mp3,,"name of a certain medicinal plant, stated to be sweet smelling",jāvǝⁿd
n.m.,uchicago_S_Hassan,jawhar.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05603.mp3,,"a gem, a jewel",jawhar
n.,uchicago_S_Hassan,jāyi pʰurʸ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05604.mp3,,to change one's place,jāyi pʰurʸ
n.m.,uchicago_S_Hassan,jāyun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05605.mp3,,"a large three- or four-storied house, a mansion",jāyun
n.f.,uchicago_S_Hassan,jǝpʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05606.mp3,,to wave or brandish the arm as a threat or challenge to another,jǝpʰ
n.f.,uchicago_S_Hassan,jeri.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05607.mp3,,"continued rain, showers",jeri
n.m.,uchicago_S_Hassan,jērι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05608.mp3,,"extreme agitation, perturbation",jērι
n.m.,uchicago_S_Hassan,jǝsrι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05609.mp3,,a crowd of multitudes coming and going,jǝsrι
v.,uchicago_S_Hassan,jigar dazun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05610.mp3,,to be heartbroken,jigar dazun
v.,uchicago_S_Hassan,jilav.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05611.mp3,,tightly to squeeze a horse's flanks between the heels when riding him,jilav
n.f.,uchicago_S_Hassan,jilb.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05612.mp3,,a horse's bridle,jilb
n.f.,uchicago_S_Hassan,jimiš.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05613.mp3,,a small piece of anything; a small part of any action,jimiš
n.m.,uchicago_S_Hassan,jinιs.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05614.mp3,,"genus, kind, sort; goods, articles",jinιs
n.m.,uchicago_S_Hassan,jāmbar.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05615.mp3,,"adequacy, suitableness, fitness",jāmbar
n.m.,uchicago_S_Hassan,jōlι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05616.mp3,,a fever resulting from chill,jōlι
n.m.,uchicago_S_Hassan,jomι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05617.mp3,,"name of place in the state of Jammu and Kashmir, Jammu",jomι
n.m.,uchicago_S_Hassan,jotʰι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05618.mp3,,"a great talker of nonsense, a babbler",jotʰι
n.m.,uchicago_S_Hassan,jugatʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05619.mp3,,"unexpected gain of wealth without exertion, a valuable windfall",jugatʰ
n.f.,uchicago_S_Hassan,jumakʰ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05620.mp3,,"radiance, lustre, sparkle, glitter, refulgence",jumakʰ
n.f.,uchicago_S_Hassan,jumbiš.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05621.mp3,,a small piece of anything; a small part of any action,jumbiš
n.m.,uchicago_S_Hassan,jumlι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05622.mp3,,"a sentence, a clause",jumlι
adj.,uchicago_S_Hassan,junḍal.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05623.mp3,,big-bellied and greedy,junḍal
n.m.,uchicago_S_Hassan,junḍι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05624.mp3,,a big belly,junḍι
n.m.,uchicago_S_Hassan,jūⁿpʰurι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05625.mp3,,a small hut or hovel,jūⁿpʰurι
n.m.,uchicago_S_Hassan,jurābι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05626.mp3,,a kind of stocking or sock reaching only to the ankles,jurābι
adj.,uchicago_S_Hassan,jūrwun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05627.mp3,,an industrious worker,jūrwun
n.m.,uchicago_S_Hassan,jūtiš.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05628.mp3,,Hindu astrology,jūtiš
n.m.,uchicago_S_Hassan,juwur.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05629.mp3,,the edible seeds of a kind of water-lily,juwur
n.f.,uchicago_S_Hassan,juwιr gūj.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05630.mp3,,the kernels of kind of water-lily,juwιr gūj
n.m.,uchicago_S_Hassan,jιnjāl.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05631.mp3,,"entanglements, embarrassments, troubles, cares or anxieties",jιnjāl
n.m.,uchicago_S_Hassan,jͻlābι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05632.mp3,,diarrhea,jͻlābι
n.m.,uchicago_S_Hassan,jə̄dgār.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05633.mp3,,"one who knows how to cast spells, a wizard",jə̄dgār
n.f.,uchicago_S_Hassan,jə̄nī.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05634.mp3,,"goodness, excellence",jə̄nī
n.m.,uchicago_S_Hassan,kabābι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05635.mp3,,"minced meat rolls roasted on a skewer or spit, and then treated with grease",kabābι
n.f.,uchicago_S_Hassan,kabūliyat.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05636.mp3,,"acceptance, a receipt, a written agreement",kabūliyat
v.,uchicago_S_Hassan,kabun.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05637.mp3,,to become hunchbacked,kabun
n.m.,uchicago_S_Hassan,kabzι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05638.mp3,,"a grasp, clutch",kabzι
n.m.,uchicago_S_Hassan,kacer.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05639.mp3,,"rawness, greenness",kacer
n.m.,uchicago_S_Hassan,kācʰer.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05640.mp3,,"hardness, toughness",kācʰer
adj.,uchicago_S_Hassan,kacyul.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05641.mp3,,a foolish fellow with a long scanty beard,kacyul
n.m.,uchicago_S_Hassan,kāḍ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05642.mp3,,"a man's length, the stature of a man",kāḍ
n.m.,uchicago_S_Hassan,kāḍ.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05643.mp3,,"the bed of a river, a river channel",kāḍ
adj.,uchicago_S_Hassan,kadāwar.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05644.mp3,,a tall person,kadāwar
n.m.,uchicago_S_Hassan,kafārι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05645.mp3,,"atonement, expiation",kafārι
n.m.,uchicago_S_Hassan,kāh nētʰǝr.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05646.mp3,,name of a certain Hindu birth-ceremony,kāh nētʰǝr
n.m.,uchicago_S_Hassan,kāl.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05647.mp3,,time,kāl
n.m.,uchicago_S_Hassan,kalank.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05648.mp3,,"blemish, defect",kalank
adv.,uchicago_S_Hassan,kālι kālι.mp3,https://dsal.uchicago.edu/dictionaries/hassan/audio/05649.mp3,,"a while, in a very short time",kālι kālι
